"duplicate_group","sha256","image_count","is_cross_split","split","label","species","source_path","processed_path"
"681","5ca110dacdd4860fc4e989020e77f3c03e1f0ed6e73cc7b62781c43241bf202a","6","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000008_0.jpg","data\processed\train\non_edible\non_edible_000012.jpg"
"681","5ca110dacdd4860fc4e989020e77f3c03e1f0ed6e73cc7b62781c43241bf202a","6","False","train","non_edible","Amanita_verna","data\raw\splitted_dataset\train\poisonous\Amanita_verna_000028_0.jpg","data\processed\train\non_edible\non_edible_000282.jpg"
"681","5ca110dacdd4860fc4e989020e77f3c03e1f0ed6e73cc7b62781c43241bf202a","6","False","train","non_edible","Amanita_verna","data\raw\splitted_dataset\train\poisonous\Amanita_verna_000028_1.jpg","data\processed\train\non_edible\non_edible_000283.jpg"
"681","5ca110dacdd4860fc4e989020e77f3c03e1f0ed6e73cc7b62781c43241bf202a","6","False","train","non_edible","Amanita_virosa","data\raw\splitted_dataset\train\poisonous\Amanita_virosa_000011_0.jpg","data\processed\train\non_edible\non_edible_000305.jpg"
"681","5ca110dacdd4860fc4e989020e77f3c03e1f0ed6e73cc7b62781c43241bf202a","6","False","train","non_edible","Amanita_virosa","data\raw\splitted_dataset\train\poisonous\Amanita_virosa_000011_1.jpg","data\processed\train\non_edible\non_edible_000306.jpg"
"682","85366f09400aa6e20df33dec473da369d53482c99be79f60cc7cc3eb024bfbd0","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000006_0.jpg","data\processed\train\non_edible\non_edible_000008.jpg"
"682","85366f09400aa6e20df33dec473da369d53482c99be79f60cc7cc3eb024bfbd0","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000007_1.jpg","data\processed\train\non_edible\non_edible_000011.jpg"
"683","07fd22c03025e775046fd9a1a5f3a6750a4a7c477998b000c5d50c25d16f9039","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000007_0.jpg","data\processed\train\non_edible\non_edible_000010.jpg"
"683","07fd22c03025e775046fd9a1a5f3a6750a4a7c477998b000c5d50c25d16f9039","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000009_1.jpg","data\processed\train\non_edible\non_edible_000014.jpg"
"684","32d18c9243918e6abf49390878a3f48b43d526ce14af1041a5d25f898bbef50e","2","True","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000008_1.jpg","data\processed\train\non_edible\non_edible_000013.jpg"
"684","32d18c9243918e6abf49390878a3f48b43d526ce14af1041a5d25f898bbef50e","2","True","val","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\val\poisonous\Amanita_bisporigera_000009_0.jpg","data\processed\val\non_edible\non_edible_000000.jpg"
"685","80aa757374d6420db9c25edede0b7d685433188f92d192088392171167c4516f","3","True","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000010_1.jpg","data\processed\train\non_edible\non_edible_000015.jpg"
"685","80aa757374d6420db9c25edede0b7d685433188f92d192088392171167c4516f","3","True","train","non_edible","Amanita_ocreata","data\raw\splitted_dataset\train\poisonous\Amanita_ocreata_000030_1.jpg","data\processed\train\non_edible\non_edible_000143.jpg"
"685","80aa757374d6420db9c25edede0b7d685433188f92d192088392171167c4516f","3","True","val","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\val\poisonous\Amanita_bisporigera_000010_0.jpg","data\processed\val\non_edible\non_edible_000001.jpg"
"686","99d261a99417e82ce711ecf994aef4c03e4765a2fa034747d3f82a2196a535cb","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000011_0.jpg","data\processed\train\non_edible\non_edible_000016.jpg"
"686","99d261a99417e82ce711ecf994aef4c03e4765a2fa034747d3f82a2196a535cb","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000014_1.jpg","data\processed\train\non_edible\non_edible_000023.jpg"
"687","bd40f45e2dd3292d2aae360d90a6b816a0090cc5275ef8478ae91b7648b7b505","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000011_1.jpg","data\processed\train\non_edible\non_edible_000017.jpg"
"687","bd40f45e2dd3292d2aae360d90a6b816a0090cc5275ef8478ae91b7648b7b505","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000012_0.jpg","data\processed\train\non_edible\non_edible_000018.jpg"
"688","0c1816a7369d9f422d8f1b73c08a5d0e855a92b8b18846726bc8b95acfd2e87c","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000012_1.jpg","data\processed\train\non_edible\non_edible_000019.jpg"
"688","0c1816a7369d9f422d8f1b73c08a5d0e855a92b8b18846726bc8b95acfd2e87c","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000013_0.jpg","data\processed\train\non_edible\non_edible_000020.jpg"
"689","8d352e7d3d27eb30c83318898b45b79c5963f7a5c378b5e672b27c56c5c453c4","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000013_1.jpg","data\processed\train\non_edible\non_edible_000021.jpg"
"689","8d352e7d3d27eb30c83318898b45b79c5963f7a5c378b5e672b27c56c5c453c4","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000015_0.jpg","data\processed\train\non_edible\non_edible_000024.jpg"
"690","422cc928557513af6a1c41070ad654d68f1902e4e30746e18d547c567cec9452","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000014_0.jpg","data\processed\train\non_edible\non_edible_000022.jpg"
"690","422cc928557513af6a1c41070ad654d68f1902e4e30746e18d547c567cec9452","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000015_1.jpg","data\processed\train\non_edible\non_edible_000025.jpg"
"691","7fe0988070175216369953b271261052e2630abb9ee62799a6ec51779b99c8d7","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000016_0.jpg","data\processed\train\non_edible\non_edible_000026.jpg"
"691","7fe0988070175216369953b271261052e2630abb9ee62799a6ec51779b99c8d7","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000021_1.jpg","data\processed\train\non_edible\non_edible_000034.jpg"
"692","3334955186e955c8ec7046053e3fc355ce8d301f51adc6ce8cd1dcba96dd596e","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000017_0.jpg","data\processed\train\non_edible\non_edible_000027.jpg"
"692","3334955186e955c8ec7046053e3fc355ce8d301f51adc6ce8cd1dcba96dd596e","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000025_1.jpg","data\processed\train\non_edible\non_edible_000038.jpg"
"693","5dea578cd50ec9fd43eee75dca71c510b750505dbd846fddb1bad5ddf3c91faa","2","True","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000018_0.jpg","data\processed\train\non_edible\non_edible_000028.jpg"
"693","5dea578cd50ec9fd43eee75dca71c510b750505dbd846fddb1bad5ddf3c91faa","2","True","val","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\val\poisonous\Amanita_bisporigera_000017_1.jpg","data\processed\val\non_edible\non_edible_000002.jpg"
"694","ec81179fdbfd54d91c5b1be3a830252884ce8a66cf02eefeea6cccd4f5a1cf1f","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000018_1.jpg","data\processed\train\non_edible\non_edible_000029.jpg"
"694","ec81179fdbfd54d91c5b1be3a830252884ce8a66cf02eefeea6cccd4f5a1cf1f","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000021_0.jpg","data\processed\train\non_edible\non_edible_000033.jpg"
"695","ec5931b724bc09a7e1646766f9d7aca41d56b0309fd18c2df572331fd45bc9d8","2","True","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000019_0.jpg","data\processed\train\non_edible\non_edible_000030.jpg"
"695","ec5931b724bc09a7e1646766f9d7aca41d56b0309fd18c2df572331fd45bc9d8","2","True","test","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\test\poisonous\Amanita_bisporigera_000016_1.jpg","data\processed\test\non_edible\non_edible_000002.jpg"
"696","82f8225a85a07daf77a48e44e8f16576c8e92add3e5033b2e482850a6cd8cd24","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000020_0.jpg","data\processed\train\non_edible\non_edible_000031.jpg"
"696","82f8225a85a07daf77a48e44e8f16576c8e92add3e5033b2e482850a6cd8cd24","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000020_1.jpg","data\processed\train\non_edible\non_edible_000032.jpg"
"697","ca1f199ca6a1943d8ef8301c657616aa8e814427c4b21a71d45dde808a83c7de","4","True","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000023_0.jpg","data\processed\train\non_edible\non_edible_000035.jpg"
"697","ca1f199ca6a1943d8ef8301c657616aa8e814427c4b21a71d45dde808a83c7de","4","True","train","non_edible","Amanita_phalloides","data\raw\splitted_dataset\train\poisonous\Amanita_phalloides_000003_0.jpg","data\processed\train\non_edible\non_edible_000148.jpg"
"697","ca1f199ca6a1943d8ef8301c657616aa8e814427c4b21a71d45dde808a83c7de","4","True","train","non_edible","Amanita_phalloides","data\raw\splitted_dataset\train\poisonous\Amanita_phalloides_000004_1.jpg","data\processed\train\non_edible\non_edible_000151.jpg"
"697","ca1f199ca6a1943d8ef8301c657616aa8e814427c4b21a71d45dde808a83c7de","4","True","test","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\test\poisonous\Amanita_bisporigera_000024_1.jpg","data\processed\test\non_edible\non_edible_000004.jpg"
"698","282c34da0ecb7d673feff583ef57547d7c6f388e08fe8f02ff5d282afc745bf3","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000023_1.jpg","data\processed\train\non_edible\non_edible_000036.jpg"
"698","282c34da0ecb7d673feff583ef57547d7c6f388e08fe8f02ff5d282afc745bf3","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000028_0.jpg","data\processed\train\non_edible\non_edible_000042.jpg"
"699","1d337b16741f826d387f6db28d3a994d51f227405a0a446787dd0f58686c14a9","2","True","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000024_0.jpg","data\processed\train\non_edible\non_edible_000037.jpg"
"699","1d337b16741f826d387f6db28d3a994d51f227405a0a446787dd0f58686c14a9","2","True","val","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\val\poisonous\Amanita_bisporigera_000027_1.jpg","data\processed\val\non_edible\non_edible_000005.jpg"
"700","8339046c3aec98c4b3941b5de6511c14e8f686be85d47b176f0cd8f2c3e4a5bb","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000026_0.jpg","data\processed\train\non_edible\non_edible_000039.jpg"
"700","8339046c3aec98c4b3941b5de6511c14e8f686be85d47b176f0cd8f2c3e4a5bb","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000026_1.jpg","data\processed\train\non_edible\non_edible_000040.jpg"
"701","6685b987b0727627d70708fe62f78ddeb52438367ecffd0435bd00c5e02d58b3","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000027_0.jpg","data\processed\train\non_edible\non_edible_000041.jpg"
"701","6685b987b0727627d70708fe62f78ddeb52438367ecffd0435bd00c5e02d58b3","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000028_1.jpg","data\processed\train\non_edible\non_edible_000043.jpg"
"702","0a68c7e9dfdeac72ebf33fa6c81038a790584c30488c06938504738bd40dd041","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000029_0.jpg","data\processed\train\non_edible\non_edible_000044.jpg"
"702","0a68c7e9dfdeac72ebf33fa6c81038a790584c30488c06938504738bd40dd041","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000029_1.jpg","data\processed\train\non_edible\non_edible_000045.jpg"
"703","d48255bce843e5e02a0521c17f7514ae71e8dc78ef5cf00943394c9708c88495","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000030_0.jpg","data\processed\train\non_edible\non_edible_000046.jpg"
"703","d48255bce843e5e02a0521c17f7514ae71e8dc78ef5cf00943394c9708c88495","2","False","train","non_edible","Amanita_bisporigera","data\raw\splitted_dataset\train\poisonous\Amanita_bisporigera_000030_1.jpg","data\processed\train\non_edible\non_edible_000047.jpg"
"704","5652e3a5cb05ab335b98fc0c8f2990b82ad2bb0ecda36c6ee85df567001c969e","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000001_0.jpg","data\processed\train\non_edible\non_edible_000048.jpg"
"704","5652e3a5cb05ab335b98fc0c8f2990b82ad2bb0ecda36c6ee85df567001c969e","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000001_1.jpg","data\processed\train\non_edible\non_edible_000049.jpg"
"705","9eea339129db2c0ddf3d1382edd6fb24ad4a017da5c540ed2503c5a76cb5bd01","2","True","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000002_1.jpg","data\processed\train\non_edible\non_edible_000050.jpg"
"705","9eea339129db2c0ddf3d1382edd6fb24ad4a017da5c540ed2503c5a76cb5bd01","2","True","test","non_edible","Amanita_muscaria","data\raw\splitted_dataset\test\poisonous\Amanita_muscaria_000006_0.jpg","data\processed\test\non_edible\non_edible_000007.jpg"
"706","ca626661f9932924946eaa49f52a6691a5be877d45ff7f43914eb70f5fdbc406","2","True","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000003_0.jpg","data\processed\train\non_edible\non_edible_000051.jpg"
"706","ca626661f9932924946eaa49f52a6691a5be877d45ff7f43914eb70f5fdbc406","2","True","test","non_edible","Amanita_muscaria","data\raw\splitted_dataset\test\poisonous\Amanita_muscaria_000004_1.jpg","data\processed\test\non_edible\non_edible_000006.jpg"
"707","425d7e4619a95118614273285cf94a238bf943646f6e84b9b467ff7cd0776d11","2","True","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000003_1.jpg","data\processed\train\non_edible\non_edible_000052.jpg"
"707","425d7e4619a95118614273285cf94a238bf943646f6e84b9b467ff7cd0776d11","2","True","val","non_edible","Amanita_muscaria","data\raw\splitted_dataset\val\poisonous\Amanita_muscaria_000002_0.jpg","data\processed\val\non_edible\non_edible_000006.jpg"
"708","44e8678538e7b7ef49378591d71ab743f0d3e88709ec1916755d729778894ed6","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000004_0.jpg","data\processed\train\non_edible\non_edible_000053.jpg"
"708","44e8678538e7b7ef49378591d71ab743f0d3e88709ec1916755d729778894ed6","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000006_1.jpg","data\processed\train\non_edible\non_edible_000056.jpg"
"709","d4efb1fe1ca387c4cc713cea717acc6e3275ce8ef5aa48c8d7df3c7ce2f16158","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000005_0.png","data\processed\train\non_edible\non_edible_000054.jpg"
"709","d4efb1fe1ca387c4cc713cea717acc6e3275ce8ef5aa48c8d7df3c7ce2f16158","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000005_1.png","data\processed\train\non_edible\non_edible_000055.jpg"
"710","ca58352b58c43f92a26066468e9430661c4c888f902a095c19cec8d76cc97e5f","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000007_0.jpg","data\processed\train\non_edible\non_edible_000057.jpg"
"710","ca58352b58c43f92a26066468e9430661c4c888f902a095c19cec8d76cc97e5f","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000008_1.jpg","data\processed\train\non_edible\non_edible_000059.jpg"
"711","cb7e296deea192397c1bcb7b838261eeef4b5bcc1a0bc81c2e775a79fa7a8745","2","True","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000008_0.jpg","data\processed\train\non_edible\non_edible_000058.jpg"
"711","cb7e296deea192397c1bcb7b838261eeef4b5bcc1a0bc81c2e775a79fa7a8745","2","True","test","non_edible","Amanita_muscaria","data\raw\splitted_dataset\test\poisonous\Amanita_muscaria_000007_1.jpg","data\processed\test\non_edible\non_edible_000008.jpg"
"712","7d05a63b44594a527c39ffad2490799df54e05630edad110442a0b30647615fe","2","True","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000009_0.jpg","data\processed\train\non_edible\non_edible_000060.jpg"
"712","7d05a63b44594a527c39ffad2490799df54e05630edad110442a0b30647615fe","2","True","test","non_edible","Amanita_muscaria","data\raw\splitted_dataset\test\poisonous\Amanita_muscaria_000010_1.jpg","data\processed\test\non_edible\non_edible_000009.jpg"
"713","a4dac97bb76814b3de5084261f76f4b0298cf747425ce0c3c03a08f5563286b0","2","True","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000009_1.jpg","data\processed\train\non_edible\non_edible_000061.jpg"
"713","a4dac97bb76814b3de5084261f76f4b0298cf747425ce0c3c03a08f5563286b0","2","True","val","non_edible","Amanita_muscaria","data\raw\splitted_dataset\val\poisonous\Amanita_muscaria_000010_0.jpg","data\processed\val\non_edible\non_edible_000007.jpg"
"714","e4c3cdaa82a2b015c0b1b0e17bc81aca51ebc43b85aa5cafb314e64f185cac81","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000011_0.jpg","data\processed\train\non_edible\non_edible_000062.jpg"
"714","e4c3cdaa82a2b015c0b1b0e17bc81aca51ebc43b85aa5cafb314e64f185cac81","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000011_1.jpg","data\processed\train\non_edible\non_edible_000063.jpg"
"715","5a8e09c66b8dc100646bea78d119eb57ec2c3936365d5ebe4fe94edf5dc7a4a4","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000012_0.jpg","data\processed\train\non_edible\non_edible_000064.jpg"
"715","5a8e09c66b8dc100646bea78d119eb57ec2c3936365d5ebe4fe94edf5dc7a4a4","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000012_1.jpg","data\processed\train\non_edible\non_edible_000065.jpg"
"716","1156e29c3224463f8e4ad506bde9b971b91d938125bf7342334e1b485f5d0b4d","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000013_0.jpg","data\processed\train\non_edible\non_edible_000066.jpg"
"716","1156e29c3224463f8e4ad506bde9b971b91d938125bf7342334e1b485f5d0b4d","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000014_1.jpg","data\processed\train\non_edible\non_edible_000069.jpg"
"717","b11556268e0a2b2bcb6adc3fcc8a56b096500ef399508c6851e42487d9ddb958","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000013_1.jpg","data\processed\train\non_edible\non_edible_000067.jpg"
"717","b11556268e0a2b2bcb6adc3fcc8a56b096500ef399508c6851e42487d9ddb958","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000014_0.jpg","data\processed\train\non_edible\non_edible_000068.jpg"
"718","0652e0b41240e2cf4b2f1c95b185bc4f5a244000701e4fd77263e6e4f9b71991","2","True","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000015_1.png","data\processed\train\non_edible\non_edible_000070.jpg"
"718","0652e0b41240e2cf4b2f1c95b185bc4f5a244000701e4fd77263e6e4f9b71991","2","True","val","non_edible","Amanita_muscaria","data\raw\splitted_dataset\val\poisonous\Amanita_muscaria_000016_0.png","data\processed\val\non_edible\non_edible_000009.jpg"
"719","2b0c590faff21975e2023823598c7cbcb3aee6b4421c8e6b33476111830efb69","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000016_1.jpg","data\processed\train\non_edible\non_edible_000071.jpg"
"719","2b0c590faff21975e2023823598c7cbcb3aee6b4421c8e6b33476111830efb69","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000019_0.jpg","data\processed\train\non_edible\non_edible_000076.jpg"
"720","6cf40cf5a9cb1c2ba493614ccd48f8afaf6ef0209fd331bc20aa12b522c9bb9e","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000017_0.png","data\processed\train\non_edible\non_edible_000072.jpg"
"720","6cf40cf5a9cb1c2ba493614ccd48f8afaf6ef0209fd331bc20aa12b522c9bb9e","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000022_1.png","data\processed\train\non_edible\non_edible_000082.jpg"
"721","a4baa17a1623e89f75e65bd2c7292f3a40bb212ab86ae6489c8a7ab268411c3a","2","True","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000017_1.jpg","data\processed\train\non_edible\non_edible_000073.jpg"
"721","a4baa17a1623e89f75e65bd2c7292f3a40bb212ab86ae6489c8a7ab268411c3a","2","True","val","non_edible","Amanita_muscaria","data\raw\splitted_dataset\val\poisonous\Amanita_muscaria_000015_0.jpg","data\processed\val\non_edible\non_edible_000008.jpg"
"722","474d2aeae948ab4a0daebee46c29925eb2e274ef560d47367eb2611169f38109","2","True","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000018_0.jpg","data\processed\train\non_edible\non_edible_000074.jpg"
"722","474d2aeae948ab4a0daebee46c29925eb2e274ef560d47367eb2611169f38109","2","True","val","non_edible","Amanita_muscaria","data\raw\splitted_dataset\val\poisonous\Amanita_muscaria_000020_1.jpg","data\processed\val\non_edible\non_edible_000010.jpg"
"723","0dea29aeb1a71eec0e195b1e31e88337c386acfd1a6e018aa1600aafa9cdd960","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000018_1.jpg","data\processed\train\non_edible\non_edible_000075.jpg"
"723","0dea29aeb1a71eec0e195b1e31e88337c386acfd1a6e018aa1600aafa9cdd960","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000026_0.jpg","data\processed\train\non_edible\non_edible_000087.jpg"
"724","b9d86f34bf5a539ae3100b4a2a0c909208614dfb9084b0431507fa46c3c9af49","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000019_1.jpg","data\processed\train\non_edible\non_edible_000077.jpg"
"724","b9d86f34bf5a539ae3100b4a2a0c909208614dfb9084b0431507fa46c3c9af49","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000020_0.jpg","data\processed\train\non_edible\non_edible_000078.jpg"
"725","44cab0964e1a864045a17d26d64d5e100d1f100190dd195c90c1d99b9efab7da","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000021_0.jpg","data\processed\train\non_edible\non_edible_000079.jpg"
"725","44cab0964e1a864045a17d26d64d5e100d1f100190dd195c90c1d99b9efab7da","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000021_1.jpg","data\processed\train\non_edible\non_edible_000080.jpg"
"726","771eb296ad7cb83235e493a7543d72c33607831c53fd2363c3e59db8cb3c0b32","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000022_0.jpg","data\processed\train\non_edible\non_edible_000081.jpg"
"726","771eb296ad7cb83235e493a7543d72c33607831c53fd2363c3e59db8cb3c0b32","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000023_1.jpg","data\processed\train\non_edible\non_edible_000083.jpg"
"727","a5aaba52b17e8832c4047d6dd99d26f75b9117c1b737fb718ceeff4cf09e7f84","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000024_0.jpg","data\processed\train\non_edible\non_edible_000084.jpg"
"727","a5aaba52b17e8832c4047d6dd99d26f75b9117c1b737fb718ceeff4cf09e7f84","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000029_1.jpg","data\processed\train\non_edible\non_edible_000093.jpg"
"728","4841c499dac1324ed1a22bd1a03e5d3d04a752751abfae54d6b76bb7b7c45a6b","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000024_1.jpg","data\processed\train\non_edible\non_edible_000085.jpg"
"728","4841c499dac1324ed1a22bd1a03e5d3d04a752751abfae54d6b76bb7b7c45a6b","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000028_0.jpg","data\processed\train\non_edible\non_edible_000090.jpg"
"729","cfac24661d13828c5c1b6a5de1a94d51632aef3f55ee0f34da10f1fafc5845d5","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000025_0.jpg","data\processed\train\non_edible\non_edible_000086.jpg"
"729","cfac24661d13828c5c1b6a5de1a94d51632aef3f55ee0f34da10f1fafc5845d5","2","False","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000028_1.jpg","data\processed\train\non_edible\non_edible_000091.jpg"
"730","78a0f8b7fb8801c2642c842f7d4aac1e3b06a0f360f212604f6b70205d150c55","2","True","train","non_edible","Amanita_muscaria","data\raw\splitted_dataset\train\poisonous\Amanita_muscaria_000026_1.png","data\processed\train\non_edible\non_edible_000088.jpg"
"730","78a0f8b7fb8801c2642c842f7d4aac1e3b06a0f360f212604f6b70205d150c55","2","True","test","non_edible","Amanita_muscaria","data\raw\splitted_dataset\test\poisonous\Amanita_muscaria_000023_0.png","data\processed\test\non_edible\non_edible_000010.jpg"
